              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	              7.8125e-06	
