    0	0.00000e+00	0.00000e+00
    1	5.30329e-04	5.41654e-12
    2	1.06059e-03	1.87995e-11
    3	1.50227e-03	2.36721e-11
    4	2.03177e-03	1.57828e-11
    5	2.56041e-03	3.18028e-12
    6	3.00014e-03	4.65737e-13
    7	3.52682e-03	9.53182e-12
    8	4.05251e-03	2.01713e-11
    9	4.57746e-03	1.95237e-11
   10	5.01459e-03	1.05494e-11
   11	5.53896e-03	9.75909e-13
   12	6.06327e-03	3.58064e-12
   13	6.50013e-03	1.31482e-11
   14	7.02416e-03	2.15306e-11
   15	7.54770e-03	1.77015e-11
   16	8.07046e-03	6.13036e-12
   17	8.50533e-03	5.06649e-13
   18	9.02618e-03	4.97731e-12
   19	9.54599e-03	1.53712e-11
   20	1.00650e-02	1.97856e-11
   21	1.05833e-02	1.31723e-11
   22	1.10151e-02	4.56196e-12
   23	1.15331e-02	7.15272e-13
   24	1.20509e-02	7.60930e-12
   25	1.25686e-02	1.74943e-11
   26	1.30860e-02	1.95170e-11
   27	1.35166e-02	1.32049e-11
   28	1.40325e-02	3.40844e-12
   29	1.45474e-02	1.21402e-12
   30	1.50612e-02	8.09431e-12
   31	1.55741e-02	1.65317e-11
   32	1.60009e-02	1.78158e-11
   33	1.65125e-02	1.11633e-11
   34	1.70238e-02	2.80714e-12
   35	1.75350e-02	1.46991e-12
   36	1.80460e-02	8.52500e-12
   37	1.85568e-02	1.68118e-11
   38	1.90672e-02	1.75402e-11
   39	1.95769e-02	1.04230e-11
   40	2.00010e-02	3.52898e-12
   41	2.05089e-02	1.20744e-12
   42	2.10157e-02	6.79810e-12
   43	2.15216e-02	1.43559e-11
   44	2.20267e-02	1.60851e-11
   45	2.25312e-02	1.06597e-11
   46	2.30354e-02	3.27065e-12
   47	2.35393e-02	1.25685e-12
   48	2.40431e-02	6.67220e-12
   49	2.45467e-02	1.40826e-11
   50	2.50498e-02	1.67093e-11
   51	2.55523e-02	1.19931e-11
   52	2.60539e-02	4.45073e-12
   53	2.65546e-02	1.18248e-12
   54	2.70542e-02	4.56970e-12
   55	2.75528e-02	1.12337e-11
   56	2.80505e-02	1.48958e-11
   57	2.85476e-02	1.21313e-11
   58	2.90442e-02	5.79344e-12
   59	2.95405e-02	1.50222e-12
   60	3.00366e-02	3.03659e-12
   61	3.05325e-02	9.27482e-12
   62	3.10281e-02	1.45405e-11
   63	3.15231e-02	1.43023e-11
   64	3.20174e-02	9.03681e-12
   65	3.25108e-02	3.10910e-12
   66	3.30032e-02	1.49378e-12
   67	3.35763e-02	6.10727e-12
   68	3.40666e-02	1.13992e-11
   69	3.45560e-02	1.33165e-11
   70	3.50448e-02	1.01506e-11
   71	3.55331e-02	4.75277e-12
   72	3.60211e-02	1.62665e-12
   73	3.65089e-02	3.16557e-12
   74	3.70776e-02	9.29881e-12
   75	3.75647e-02	1.32870e-11
   76	3.80512e-02	1.28860e-11
   77	3.85369e-02	8.52172e-12
   78	3.90218e-02	3.44816e-12
   79	3.95056e-02	1.56785e-12
   80	4.00689e-02	4.75757e-12
   81	4.05506e-02	9.30284e-12
   82	4.10315e-02	1.19067e-11
   83	4.15116e-02	1.04953e-11
   84	4.20712e-02	5.59407e-12
   85	4.25504e-02	2.18482e-12
   86	4.30293e-02	2.18740e-12
   87	4.35078e-02	5.76496e-12
   88	4.40657e-02	1.07303e-11
   89	4.45434e-02	1.23441e-11
   90	4.50203e-02	1.02548e-11
   91	4.55758e-02	5.22048e-12
   92	4.60509e-02	2.25049e-12
   93	4.65249e-02	2.35387e-12
   94	4.70768e-02	5.97154e-12
   95	4.75488e-02	9.37885e-12
   96	4.80200e-02	1.05008e-11
   97	4.85689e-02	8.27341e-12
   98	4.90389e-02	4.62356e-12
   99	4.95084e-02	2.11935e-12
  100	5.00000e-02	2.50051e-12
