    0	0.00000e+00	0.00000e+00
    1	5.30329e-04	1.45847e-10
    2	1.06059e-03	3.21986e-09
    3	1.50227e-03	1.33601e-08
    4	2.03177e-03	4.19903e-08
    5	2.56041e-03	9.28235e-08
    6	3.00014e-03	1.50263e-07
    7	3.52682e-03	2.28181e-07
    8	4.05251e-03	3.01657e-07
    9	4.57746e-03	3.56629e-07
   10	5.01459e-03	3.83203e-07
   11	5.53896e-03	3.95763e-07
   12	6.06327e-03	4.02426e-07
   13	6.50013e-03	4.20670e-07
   14	7.02416e-03	4.79039e-07
   15	7.54770e-03	5.92958e-07
   16	8.07046e-03	7.64288e-07
   17	8.50533e-03	9.40163e-07
   18	9.02618e-03	1.16592e-06
   19	9.54599e-03	1.37538e-06
   20	1.00650e-02	1.53899e-06
   21	1.05833e-02	1.64223e-06
   22	1.10151e-02	1.68652e-06
   23	1.15331e-02	1.71222e-06
   24	1.20509e-02	1.74623e-06
   25	1.25686e-02	1.83180e-06
   26	1.30860e-02	2.00159e-06
   27	1.35166e-02	2.21627e-06
   28	1.40325e-02	2.55001e-06
   29	1.45474e-02	2.93253e-06
   30	1.50612e-02	3.31407e-06
   31	1.55741e-02	3.64490e-06
   32	1.60009e-02	3.85625e-06
   33	1.65125e-02	4.02342e-06
   34	1.70238e-02	4.11316e-06
   35	1.75350e-02	4.16858e-06
   36	1.80460e-02	4.24770e-06
   37	1.85568e-02	4.40720e-06
   38	1.90672e-02	4.68600e-06
   39	1.95769e-02	5.09337e-06
   40	2.00010e-02	5.51442e-06
   41	2.05089e-02	6.07379e-06
   42	2.10157e-02	6.63085e-06
   43	2.15216e-02	7.12217e-06
   44	2.20267e-02	7.50303e-06
   45	2.25312e-02	7.75994e-06
   46	2.30354e-02	7.91487e-06
   47	2.35393e-02	8.02022e-06
   48	2.40431e-02	8.14605e-06
   49	2.45467e-02	8.36235e-06
   50	2.50498e-02	8.72053e-06
   51	2.55523e-02	9.23922e-06
   52	2.60539e-02	9.89836e-06
   53	2.65546e-02	1.06439e-05
   54	2.70542e-02	1.14014e-05
   55	2.75528e-02	1.20950e-05
   56	2.80505e-02	1.26663e-05
   57	2.85476e-02	1.30880e-05
   58	2.90442e-02	1.33714e-05
   59	2.95405e-02	1.35642e-05
   60	3.00366e-02	1.37401e-05
   61	3.05325e-02	1.39816e-05
   62	3.10281e-02	1.43603e-05
   63	3.15231e-02	1.49194e-05
   64	3.20174e-02	1.56628e-05
   65	3.25108e-02	1.65539e-05
   66	3.30032e-02	1.75243e-05
   67	3.35763e-02	1.86443e-05
   68	3.40666e-02	1.95022e-05
   69	3.45560e-02	2.02061e-05
   70	3.50448e-02	2.07367e-05
   71	3.55331e-02	2.11156e-05
   72	3.60211e-02	2.14004e-05
   73	3.65089e-02	2.16734e-05
   74	3.70776e-02	2.20947e-05
   75	3.75647e-02	2.26287e-05
   76	3.80512e-02	2.33679e-05
   77	3.85369e-02	2.43136e-05
   78	3.90218e-02	2.54261e-05
   79	3.95056e-02	2.66334e-05
   80	4.00689e-02	2.80422e-05
   81	4.05506e-02	2.91508e-05
   82	4.10315e-02	3.00994e-05
   83	4.15116e-02	3.08583e-05
   84	4.20712e-02	3.15195e-05
   85	4.25504e-02	3.19517e-05
   86	4.30293e-02	3.23442e-05
   87	4.35078e-02	3.27895e-05
   88	4.40657e-02	3.34901e-05
   89	4.45434e-02	3.43146e-05
   90	4.50203e-02	3.53695e-05
   91	4.55758e-02	3.68626e-05
   92	4.60509e-02	3.83002e-05
   93	4.65249e-02	3.97942e-05
   94	4.70768e-02	4.14847e-05
   95	4.75488e-02	4.27943e-05
   96	4.80200e-02	4.39173e-05
   97	4.85689e-02	4.49691e-05
   98	4.90389e-02	4.56764e-05
   99	4.95084e-02	4.62664e-05
  100	5.00000e-02	4.68506e-05
